# x_m,y_m,w_tr_right_m,w_tr_left_m
4.8435,-0.5708,2.2051,2.2051
4.7935,-0.5208,2.2142,2.2142
4.7435,-0.5208,2.1954,2.1954
4.6935,-0.5208,2.1708,2.1708
4.6435,-0.4708,2.1915,2.1915
4.5935,-0.4208,2.2142,2.2142
4.5435,-0.4208,2.1915,2.1915
4.4935,-0.3708,2.2142,2.2142
4.4435,-0.3708,2.1915,2.1915
4.3935,-0.3708,2.1691,2.1691
4.3435,-0.3208,2.1932,2.1932
4.2935,-0.3208,2.1731,2.1731
4.2435,-0.2708,2.2006,2.2006
4.1935,-0.2708,2.1829,2.1829
4.1435,-0.2708,2.1662,2.1662
4.0935,-0.2208,2.1932,2.1932
4.0435,-0.2208,2.1731,2.1731
3.9935,-0.2208,2.1541,2.1541
3.9435,-0.1708,2.1829,2.1829
3.8935,-0.1708,2.1662,2.1662
3.8435,-0.1208,2.1983,2.1983
3.7935,-0.1208,2.1829,2.1829
3.7435,-0.1208,2.1662,2.1662
3.6935,-0.0708,2.1983,2.1983
3.6435,-0.0708,2.1840,2.1840
3.5935,-0.0708,2.1708,2.1708
3.5435,-0.0708,2.1587,2.1587
3.4935,-0.0208,2.1966,2.1966
3.4435,-0.0208,2.1829,2.1829
3.3935,0.0292,2.2136,2.2136
3.3435,0.0292,2.1983,2.1983
3.2935,0.0292,2.1840,2.1840
3.2435,0.0292,2.1708,2.1708
3.1935,0.0292,2.1587,2.1587
3.1435,0.0792,2.1966,2.1966
3.0935,0.0792,2.1840,2.1840
3.0435,0.0792,2.1708,2.1708
2.9935,0.0792,2.1587,2.1587
2.9435,0.1292,2.1966,2.1966
2.8935,0.1292,2.1869,2.1869
2.8435,0.1292,2.1783,2.1783
2.7935,0.1292,2.1708,2.1708
2.7435,0.1292,2.1645,2.1645
2.6935,0.1792,2.2074,2.2074
2.6435,0.1792,2.1966,2.1966
2.5935,0.1792,2.1869,2.1869
2.5435,0.1792,2.1783,2.1783
2.4935,0.1792,2.1708,2.1708
2.4435,0.1792,2.1645,2.1645
2.3935,0.1792,2.1593,2.1593
2.3435,0.1792,2.1552,2.1552
2.2935,0.1792,2.1523,2.1523
2.2435,0.1792,2.1477,2.1477
2.1935,0.1792,2.1378,2.1378
2.1435,0.1792,2.1290,2.1290
2.0935,0.1792,2.1213,2.1213
2.0435,0.1792,2.1148,2.1148
1.9935,0.1792,2.1095,2.1095
1.9435,0.1792,2.1054,2.1054
1.8935,0.1292,2.0524,2.0524
1.8435,0.1292,2.0506,2.0506
1.7935,0.1292,2.0500,2.0500
1.7435,0.1292,2.0500,2.0500
1.6935,0.1292,2.0500,2.0500
1.6435,0.1292,2.0500,2.0500
1.5935,0.1292,2.0500,2.0500
1.5435,0.1292,2.0500,2.0500
1.4935,0.1292,2.0500,2.0500
1.4435,0.1292,2.0500,2.0500
1.3935,0.1292,2.0500,2.0500
1.3435,0.1292,2.0500,2.0500
1.2935,0.0792,2.0000,2.0000
1.2435,0.0792,2.0000,2.0000
1.1935,0.0792,2.0000,2.0000
1.1435,0.0792,2.0000,2.0000
1.0935,0.0792,2.0000,2.0000
1.0435,0.0792,2.0000,2.0000
0.9935,0.0792,2.0000,2.0000
0.9435,0.0792,2.0000,2.0000
0.8935,0.0792,2.0006,2.0006
0.8435,0.0792,2.0025,2.0025
0.7935,0.0792,2.0056,2.0056
0.7435,0.0792,2.0100,2.0100
0.6935,0.0792,2.0156,2.0156
0.6435,0.0292,1.9729,1.9729
0.5935,0.0292,1.9812,1.9812
0.5435,0.0292,1.9906,1.9906
0.4935,0.0292,2.0012,2.0012
0.4435,0.0292,2.0100,2.0100
0.3935,0.0292,2.0156,2.0156
0.3435,0.0292,2.0224,2.0224
0.2935,0.0292,2.0304,2.0304
0.2435,0.0292,2.0396,2.0396
0.1935,0.0292,2.0500,2.0500
0.1435,0.0292,2.0597,2.0597
0.0935,-0.0208,2.0156,2.0156
0.0435,-0.0208,2.0224,2.0224
-0.0065,-0.0208,2.0304,2.0304
-0.0565,-0.0208,2.0396,2.0396
-0.1065,-0.0208,2.0500,2.0500
-0.1565,-0.0208,2.0616,2.0616
-0.2065,-0.0208,2.0742,2.0742
-0.2565,-0.0208,2.0797,2.0797
-0.3065,-0.0708,2.0500,2.0500
-0.3565,-0.0708,2.0616,2.0616
-0.4065,-0.0708,2.0742,2.0742
-0.4565,-0.0708,2.0881,2.0881
-0.5065,-0.0708,2.0881,2.0881
-0.5565,-0.1208,2.0616,2.0616
-0.6065,-0.1208,2.0742,2.0742
-0.6565,-0.1208,2.0881,2.0881
-0.7065,-0.1208,2.0881,2.0881
-0.7565,-0.1208,2.0742,2.0742
-0.8065,-0.1708,2.0742,2.0742
-0.8565,-0.1708,2.0881,2.0881
-0.9065,-0.1708,2.0887,2.0887
-0.9565,-0.2208,2.0616,2.0616
-1.0065,-0.2208,2.0742,2.0742
-1.0565,-0.2208,2.0881,2.0881
-1.1065,-0.2208,2.0988,2.0988
-1.1565,-0.2708,2.0718,2.0718
-1.2065,-0.2708,2.0881,2.0881
-1.2565,-0.2708,2.1030,2.1030
-1.3065,-0.3208,2.0718,2.0718
-1.3565,-0.3208,2.0881,2.0881
-1.4065,-0.3208,2.1030,2.1030
-1.4565,-0.3208,2.1030,2.1030
-1.5065,-0.3708,2.0881,2.0881
-1.5565,-0.3708,2.1030,2.1030
-1.6065,-0.3708,2.1101,2.1101
-1.6565,-0.4208,2.0881,2.0881
-1.7065,-0.4208,2.1030,2.1030
-1.7565,-0.4208,2.1190,2.1190
-1.8065,-0.4708,2.0881,2.0881
-1.8565,-0.4708,2.1030,2.1030
-1.9065,-0.4708,2.1190,2.1190
-1.9565,-0.5208,2.0881,2.0881
-2.0065,-0.5208,2.1030,2.1030
-2.0565,-0.5208,2.1190,2.1190
-2.1065,-0.5708,2.0893,2.0893
-2.1565,-0.5708,2.1077,2.1077
-2.2065,-0.5708,2.1190,2.1190
-2.2565,-0.6208,2.1024,2.1024
-2.3065,-0.6208,2.1190,2.1190
-2.3565,-0.6708,2.0881,2.0881
-2.4065,-0.6708,2.1030,2.1030
-2.4565,-0.6708,2.1190,2.1190
-2.5065,-0.7208,2.0893,2.0893
-2.5565,-0.7208,2.1077,2.1077
-2.6065,-0.7708,2.0815,2.0815
-2.6565,-0.7708,2.1024,2.1024
-2.7065,-0.8208,2.0718,2.0718
-2.7565,-0.8208,2.0893,2.0893
-2.8065,-0.8708,2.0616,2.0616
-2.8565,-0.8708,2.0815,2.0815
-2.9065,-0.9208,2.0555,2.0555
-2.9565,-0.9208,2.0718,2.0718
-3.0065,-0.9208,2.0893,2.0893
-3.0565,-0.9708,2.0616,2.0616
-3.1065,-0.9708,2.0815,2.0815
-3.1565,-1.0208,2.0573,2.0573
-3.2065,-1.0208,2.0797,2.0797
-3.2565,-1.0708,2.0555,2.0555
-3.3065,-1.0708,2.0718,2.0718
-3.3565,-1.1208,2.0427,2.0427
-3.4065,-1.1708,2.0156,2.0156
-3.4565,-1.1708,2.0359,2.0359
-3.5065,-1.1708,2.0573,2.0573
-3.5565,-1.2208,2.0353,2.0353
-3.6065,-1.2708,2.0081,2.0081
-3.6565,-1.2708,2.0248,2.0248
-3.7065,-1.3208,1.9962,1.9962
-3.7565,-1.3208,2.0156,2.0156
-3.8065,-1.3708,1.9906,1.9906
-3.8565,-1.4208,1.9679,1.9679
-3.9065,-1.4208,1.9906,1.9906
-3.9565,-1.4708,1.9679,1.9679
-4.0065,-1.4708,1.9906,1.9906
-4.0565,-1.5208,1.9679,1.9679
-4.1065,-1.5208,1.9906,1.9906
-4.1565,-1.5708,1.9679,1.9679
-4.2065,-1.6208,1.9449,1.9449
-4.2565,-1.6708,1.9138,1.9138
-4.3065,-1.6708,1.9313,1.9313
-4.3565,-1.7208,1.9039,1.9039
-4.4065,-1.7708,1.8788,1.8788
-4.4565,-1.7708,1.9007,1.9007
-4.5065,-1.8208,1.8788,1.8788
-4.5565,-1.8708,1.8561,1.8561
-4.6065,-1.9208,1.8358,1.8358
-4.6565,-1.9208,1.8608,1.8608
-4.7065,-1.9708,1.8446,1.8446
-4.7565,-2.0208,1.8310,1.8310
-4.8065,-2.0708,1.8118,1.8118
-4.8565,-2.1208,1.7923,1.7923
-4.9065,-2.1208,1.8118,1.8118
-4.9565,-2.1708,1.8028,1.8028
-5.0065,-2.2208,1.7903,1.7903
-5.0565,-2.2708,1.7755,1.7755
-5.1065,-2.3208,1.7614,1.7614
-5.1565,-2.3708,1.7443,1.7443
-5.2065,-2.4208,1.7219,1.7219
-5.2565,-2.4708,1.7000,1.7000
-5.3065,-2.5208,1.6763,1.6763
-5.3565,-2.5708,1.6447,1.6447
-5.3565,-2.6208,1.6621,1.6621
-5.4065,-2.6708,1.6279,1.6279
-5.4565,-2.7208,1.5890,1.5890
-5.4565,-2.7708,1.6008,1.6008
-5.5065,-2.8208,1.5628,1.5628
-5.5065,-2.8708,1.5700,1.5700
-5.5565,-2.9208,1.5297,1.5297
-5.5565,-2.9708,1.5403,1.5403
-5.6065,-3.0208,1.5000,1.5000
-5.6065,-3.0708,1.5000,1.5000
-5.6065,-3.1208,1.5000,1.5000
-5.6565,-3.1708,1.4509,1.4509
-5.6565,-3.2208,1.4534,1.4534
-5.6565,-3.2708,1.4577,1.4577
-5.6565,-3.3208,1.4534,1.4534
-5.6565,-3.3708,1.4509,1.4509
-5.6565,-3.4208,1.4500,1.4500
-5.6065,-3.4708,1.4560,1.4560
-5.6065,-3.5208,1.4431,1.4431
-5.6065,-3.5708,1.4318,1.4318
-5.6065,-3.6208,1.4221,1.4221
-5.6065,-3.6708,1.4142,1.4142
-5.6065,-3.7208,1.4080,1.4080
-5.6065,-3.7708,1.4036,1.4036
-5.6065,-3.8208,1.4009,1.4009
-5.6065,-3.8708,1.4000,1.4000
-5.5565,-3.9208,1.3500,1.3500
-5.5565,-3.9708,1.3500,1.3500
-5.5565,-4.0208,1.3500,1.3500
-5.5565,-4.0708,1.3500,1.3500
-5.5565,-4.1208,1.3509,1.3509
-5.5565,-4.1708,1.3537,1.3537
-5.5065,-4.2208,1.3086,1.3086
-5.5065,-4.2708,1.3153,1.3153
-5.5065,-4.3208,1.3238,1.3238
-5.5065,-4.3708,1.3342,1.3342
-5.5065,-4.4208,1.3463,1.3463
-5.5065,-4.4708,1.3463,1.3463
-5.4565,-4.5208,1.3285,1.3285
-5.4565,-4.5708,1.3463,1.3463
-5.4565,-4.6208,1.3416,1.3416
-5.4065,-4.6708,1.3416,1.3416
-5.4065,-4.7208,1.3416,1.3416
-5.3565,-4.7708,1.3463,1.3463
-5.3565,-4.8208,1.3416,1.3416
-5.3065,-4.8708,1.3601,1.3601
-5.3065,-4.9208,1.3416,1.3416
-5.2565,-4.9708,1.3647,1.3647
-5.2565,-5.0208,1.3416,1.3416
-5.2065,-5.0708,1.3601,1.3601
-5.1565,-5.1208,1.3730,1.3730
-5.1065,-5.1708,1.3892,1.3892
-5.0565,-5.2208,1.4089,1.4089
-5.0065,-5.2708,1.4300,1.4300
-4.9565,-5.3208,1.4422,1.4422
-4.9065,-5.3708,1.4534,1.4534
-4.8565,-5.4208,1.4603,1.4603
-4.8065,-5.4208,1.4534,1.4534
-4.7565,-5.4708,1.4773,1.4773
-4.7065,-5.4708,1.4577,1.4577
-4.6565,-5.5208,1.4866,1.4866
-4.6065,-5.5708,1.5182,1.5182
-4.5565,-5.5708,1.5042,1.5042
-4.5065,-5.5708,1.4866,1.4866
-4.4565,-5.5708,1.4705,1.4705
-4.4065,-5.5708,1.4560,1.4560
-4.3565,-5.5208,1.3946,1.3946
-4.3065,-5.5208,1.3829,1.3829
-4.2565,-5.5208,1.3730,1.3730
-4.2065,-5.5208,1.3647,1.3647
-4.1565,-5.5208,1.3583,1.3583
-4.1065,-5.4708,1.3038,1.3038
-4.0565,-5.4708,1.3010,1.3010
-4.0065,-5.4708,1.3000,1.3000
-3.9565,-5.4708,1.3000,1.3000
-3.9065,-5.4208,1.2500,1.2500
-3.8565,-5.4208,1.2500,1.2500
-3.8065,-5.4208,1.2500,1.2500
-3.7565,-5.4208,1.2500,1.2500
-3.7065,-5.4208,1.2500,1.2500
-3.6565,-5.3708,1.2000,1.2000
-3.6065,-5.3708,1.2000,1.2000
-3.5565,-5.3708,1.2000,1.2000
-3.5065,-5.3708,1.2000,1.2000
-3.4565,-5.3208,1.1511,1.1511
-3.4065,-5.3208,1.1543,1.1543
-3.3565,-5.3208,1.1597,1.1597
-3.3065,-5.3208,1.1662,1.1662
-3.2565,-5.2708,1.1281,1.1281
-3.2065,-5.2708,1.1402,1.1402
-3.1565,-5.2708,1.1236,1.1236
-3.1065,-5.2208,1.1180,1.1180
-3.0565,-5.2208,1.1102,1.1102
-3.0065,-5.1708,1.0920,1.0920
-2.9565,-5.1708,1.0977,1.0977
-2.9065,-5.1208,1.0689,1.0689
-2.8565,-5.1208,1.0794,1.0794
-2.8065,-5.1208,1.0700,1.0700
-2.7565,-5.0708,1.0595,1.0595
-2.7065,-5.0708,1.0548,1.0548
-2.6565,-5.0208,1.0440,1.0440
-2.6065,-5.0208,1.0404,1.0404
-2.5565,-4.9708,1.0308,1.0308
-2.5065,-4.9708,1.0296,1.0296
-2.4565,-4.9208,1.0124,1.0124
-2.4065,-4.9208,1.0296,1.0296
-2.3565,-4.9208,1.0000,1.0000
-2.3065,-4.8708,1.0124,1.0124
-2.2565,-4.8208,0.9962,0.9962
-2.2065,-4.8208,1.0062,1.0062
1.9935,-17.4708,1.3000,1.3000
1.9935,-17.4208,1.3000,1.3000
1.9935,-17.3708,1.3000,1.3000
1.9935,-17.3208,1.3000,1.3000
1.9435,-17.2708,1.3500,1.3500
1.9435,-17.2208,1.3500,1.3500
1.9435,-17.1708,1.3500,1.3500
1.9435,-17.1208,1.3500,1.3500
1.9435,-17.0708,1.3500,1.3500
1.9435,-17.0208,1.3500,1.3500
1.9435,-16.9708,1.3500,1.3500
1.9435,-16.9208,1.3500,1.3500
1.9435,-16.8708,1.3500,1.3500
1.9435,-16.8208,1.3500,1.3500
1.8935,-16.7708,1.4000,1.4000
1.8935,-16.7208,1.4000,1.4000
1.8935,-16.6708,1.4000,1.4000
1.8935,-16.6208,1.4000,1.4000
1.8935,-16.5708,1.4000,1.4000
1.8935,-16.5208,1.4000,1.4000
1.8935,-16.4708,1.4000,1.4000
1.8935,-16.4208,1.4000,1.4000
1.8935,-16.3708,1.4000,1.4000
1.8935,-16.3208,1.4000,1.4000
1.8935,-16.2708,1.4000,1.4000
1.8435,-16.2208,1.4500,1.4500
1.8435,-16.1708,1.4509,1.4509
1.8435,-16.1208,1.4534,1.4534
1.8435,-16.0708,1.4577,1.4577
1.8435,-16.0208,1.4637,1.4637
1.8435,-15.9708,1.4714,1.4714
1.8435,-15.9208,1.4807,1.4807
1.8435,-15.8708,1.4916,1.4916
1.8435,-15.8208,1.5000,1.5000
1.8435,-15.7708,1.5000,1.5000
1.8435,-15.7208,1.5008,1.5008
1.8435,-15.6708,1.5033,1.5033
1.8435,-15.6208,1.5075,1.5075
1.8435,-15.5708,1.5133,1.5133
1.7935,-15.5208,1.4714,1.4714
1.7935,-15.4708,1.4807,1.4807
1.8435,-15.4208,1.5403,1.5403
1.8435,-15.3708,1.5500,1.5500
1.8435,-15.3208,1.5500,1.5500
1.8435,-15.2708,1.5500,1.5500
1.8435,-15.2208,1.5403,1.5403
1.8435,-15.1708,1.5297,1.5297
1.8935,-15.1208,1.5500,1.5500
1.8935,-15.0708,1.5500,1.5500
1.8935,-15.0208,1.5500,1.5500
1.8935,-14.9708,1.5403,1.5403
1.8935,-14.9208,1.5297,1.5297
1.8935,-14.8708,1.5207,1.5207
1.8935,-14.8208,1.5133,1.5133
1.8935,-14.7708,1.5075,1.5075
1.8935,-14.7208,1.5033,1.5033
1.8935,-14.6708,1.5008,1.5008
1.8935,-14.6208,1.5000,1.5000
1.8435,-14.5708,1.4500,1.4500
1.8435,-14.5208,1.4500,1.4500
1.8435,-14.4708,1.4500,1.4500
1.8435,-14.4208,1.4500,1.4500
1.8435,-14.3708,1.4500,1.4500
1.8435,-14.3208,1.4509,1.4509
1.8435,-14.2708,1.4534,1.4534
1.8435,-14.2208,1.4577,1.4577
1.8435,-14.1708,1.4637,1.4637
1.8435,-14.1208,1.4714,1.4714
1.8435,-14.0708,1.4807,1.4807
1.7935,-14.0208,1.4431,1.4431
1.7935,-13.9708,1.4560,1.4560
1.7935,-13.9208,1.4705,1.4705
1.7935,-13.8708,1.4866,1.4866
1.7935,-13.8208,1.5042,1.5042
1.7935,-13.7708,1.5182,1.5182
1.7935,-13.7208,1.5042,1.5042
1.7435,-13.6708,1.5207,1.5207
1.7435,-13.6208,1.5297,1.5297
1.6935,-13.5708,1.5264,1.5264
1.6935,-13.5208,1.5435,1.5435
1.6435,-13.4708,1.5403,1.5403
1.6435,-13.4208,1.5403,1.5403
1.5935,-13.3708,1.5297,1.5297
1.5435,-13.3208,1.4916,1.4916
1.4935,-13.2708,1.4560,1.4560
1.4435,-13.2208,1.4230,1.4230
1.3935,-13.2208,1.4396,1.4396
1.3435,-13.2208,1.4560,1.4560
1.2935,-13.1708,1.4230,1.4230
1.2435,-13.1708,1.4396,1.4396
1.1935,-13.1708,1.4422,1.4422
1.1435,-13.1208,1.4230,1.4230
1.0935,-13.1208,1.4327,1.4327
1.0435,-13.0708,1.4116,1.4116
0.9935,-13.0708,1.4318,1.4318
0.9435,-13.0708,1.4089,1.4089
0.8935,-13.0208,1.4318,1.4318
0.8435,-13.0208,1.4116,1.4116
0.7935,-13.0208,1.3928,1.3928
0.7435,-13.0208,1.3757,1.3757
0.6935,-12.9708,1.4080,1.4080
0.6435,-12.9708,1.3946,1.3946
0.5935,-12.9708,1.3829,1.3829
0.5435,-12.9708,1.3730,1.3730
0.4935,-12.9708,1.3647,1.3647
0.4435,-12.9208,1.4080,1.4080
0.3935,-12.9208,1.4036,1.4036
0.3435,-12.9208,1.4009,1.4009
0.2935,-12.9208,1.4000,1.4000
0.2435,-12.9208,1.4000,1.4000
0.1935,-12.8708,1.4500,1.4500
0.1435,-12.8708,1.4500,1.4500
0.0935,-12.8708,1.4500,1.4500
0.0435,-12.8708,1.4500,1.4500
-0.0065,-12.8208,1.5000,1.5000
-0.0565,-12.8208,1.5000,1.5000
-0.1065,-12.7708,1.5500,1.5500
-0.1565,-12.7708,1.5500,1.5500
-0.2065,-12.7708,1.5500,1.5500
-0.2565,-12.7208,1.6000,1.6000
-0.3065,-12.7208,1.6000,1.6000
-0.3565,-12.7208,1.6000,1.6000
-0.4065,-12.6708,1.6378,1.6378
-0.4565,-12.6708,1.6279,1.6279
-0.5065,-12.6208,1.6688,1.6688
-0.5565,-12.6208,1.6621,1.6621
-0.6065,-12.5708,1.7066,1.7066
-0.6565,-12.5208,1.7464,1.7464
-0.7065,-12.5208,1.7357,1.7357
-0.7565,-12.4708,1.7755,1.7755
-0.8065,-12.4208,1.8173,1.8173
-0.8565,-12.3708,1.8554,1.8554
-0.9065,-12.3208,1.8795,1.8795
-0.9565,-12.2708,1.8722,1.8722
-1.0065,-12.2208,1.8561,1.8561
-1.0065,-12.1708,1.8788,1.8788
-1.0565,-12.1208,1.8561,1.8561
-1.1065,-12.0708,1.8337,1.8337
-1.1065,-12.0208,1.8561,1.8561
-1.1565,-11.9708,1.8337,1.8337
-1.1565,-11.9208,1.8561,1.8561
-1.2065,-11.8708,1.8337,1.8337
-1.2065,-11.8208,1.8561,1.8561
-1.2065,-11.7708,1.8561,1.8561
-1.2565,-11.7208,1.8500,1.8500
-1.2565,-11.6708,1.8561,1.8561
-1.3065,-11.6208,1.8385,1.8385
-1.3065,-11.5708,1.8581,1.8581
-1.3065,-11.5208,1.8385,1.8385
-1.3565,-11.4708,1.8561,1.8561
-1.3565,-11.4208,1.8500,1.8500
-1.4065,-11.3708,1.8561,1.8561
-1.4065,-11.3208,1.8581,1.8581
-1.4065,-11.2708,1.8385,1.8385
-1.4565,-11.2208,1.8668,1.8668
-1.4565,-11.1708,1.8500,1.8500
-1.5065,-11.1208,1.8500,1.8500
-1.5065,-11.0708,1.8581,1.8581
-1.5065,-11.0208,1.8385,1.8385
-1.5565,-10.9708,1.8500,1.8500
-1.5565,-10.9208,1.8500,1.8500
-1.6065,-10.8708,1.8344,1.8344
-1.6065,-10.8208,1.8500,1.8500
-1.6065,-10.7708,1.8500,1.8500
-1.6065,-10.7208,1.8344,1.8344
-1.6565,-10.6708,1.8439,1.8439
-1.6565,-10.6208,1.8554,1.8554
-1.7065,-10.5708,1.8200,1.8200
-1.7065,-10.5208,1.8344,1.8344
-1.7065,-10.4708,1.8500,1.8500
-1.7565,-10.4208,1.8200,1.8200
-1.7565,-10.3708,1.8344,1.8344
-1.7565,-10.3208,1.8500,1.8500
-1.8065,-10.2708,1.8200,1.8200
-1.8065,-10.2208,1.8344,1.8344
-1.8065,-10.1708,1.8500,1.8500
-1.8065,-10.1208,1.8668,1.8668
-1.8565,-10.0708,1.8344,1.8344
-1.8565,-10.0208,1.8500,1.8500
-1.8565,-9.9708,1.8668,1.8668
-1.9065,-9.9208,1.8344,1.8344
-1.9065,-9.8708,1.8500,1.8500
-1.9065,-9.8208,1.8668,1.8668
-1.9065,-9.7708,1.8500,1.8500
-1.9065,-9.7208,1.8344,1.8344
-1.9065,-9.6708,1.8200,1.8200
-1.9065,-9.6208,1.8028,1.8028
-1.9565,-9.5708,1.8344,1.8344
-1.9565,-9.5208,1.8200,1.8200
-1.9565,-9.4708,1.8069,1.8069
-1.9565,-9.4208,1.7951,1.7951
-1.9565,-9.3708,1.7847,1.7847
-1.9565,-9.3208,1.7755,1.7755
-1.9565,-9.2708,1.7678,1.7678
-2.0065,-9.2208,1.8111,1.8111
-2.0065,-9.1708,1.8062,1.8062
-2.0065,-9.1208,1.8028,1.8028
-2.0065,-9.0708,1.8007,1.8007
-2.0065,-9.0208,1.8000,1.8000
-2.0065,-8.9708,1.8000,1.8000
-2.0065,-8.9208,1.8000,1.8000
-2.0565,-8.8708,1.8500,1.8500
-2.0565,-8.8208,1.8500,1.8500
-2.0565,-8.7708,1.8500,1.8500
-2.0065,-8.7208,1.8000,1.8000
-2.0065,-8.6708,1.8000,1.8000
-1.9565,-8.6208,1.7500,1.7500
-1.9565,-8.5708,1.7500,1.7500
-1.9565,-8.5208,1.7500,1.7500
-1.9065,-8.4708,1.7000,1.7000
-1.9065,-8.4208,1.7000,1.7000
-1.8565,-8.3708,1.6500,1.6500
-1.8565,-8.3208,1.6500,1.6500
-1.8565,-8.2708,1.6500,1.6500
-1.8065,-8.2208,1.6000,1.6000
-1.8065,-8.1708,1.6000,1.6000
-1.7565,-8.1208,1.5508,1.5508
-1.7565,-8.0708,1.5532,1.5532
-1.7065,-8.0208,1.5075,1.5075
-1.7065,-7.9708,1.5133,1.5133
-1.6565,-7.9208,1.4714,1.4714
-1.6565,-7.8708,1.4807,1.4807
-1.6065,-7.8208,1.4431,1.4431
-1.6065,-7.7708,1.4560,1.4560
-1.6065,-7.7208,1.4705,1.4705
-1.5565,-7.6708,1.4318,1.4318
-1.5565,-7.6208,1.4431,1.4431
-1.5065,-7.5708,1.4080,1.4080
-1.4565,-7.5208,1.3730,1.3730
-1.4565,-7.4708,1.3829,1.3829
-1.4065,-7.4208,1.3463,1.3463
-1.3565,-7.3708,1.3124,1.3124
-1.3565,-7.3208,1.3200,1.3200
-1.3065,-7.2708,1.2981,1.2981
-1.2565,-7.2208,1.2649,1.2649
-1.2565,-7.1708,1.2619,1.2619
-1.2065,-7.1208,1.2500,1.2500
-1.1565,-7.0708,1.2298,1.2298
-1.1065,-7.0208,1.2083,1.2083
-1.0565,-6.9708,1.1853,1.1853
-1.0065,-6.9208,1.1630,1.1630
-0.9565,-6.8708,1.1413,1.1413
-0.9565,-6.8208,1.1336,1.1336
-0.9065,-6.7708,1.1314,1.1314
-0.8565,-6.7208,1.1180,1.1180
-0.8065,-6.6708,1.0966,1.0966
-0.8065,-6.6208,1.0966,1.0966
-0.7565,-6.5708,1.0977,1.0977
-0.7065,-6.5208,1.0817,1.0817
-0.7065,-6.4708,1.0817,1.0817
-0.6565,-6.4208,1.0977,1.0977
-0.6065,-6.3708,1.0966,1.0966
-0.6065,-6.3208,1.0966,1.0966
-0.5565,-6.2708,1.1236,1.1236
-0.5565,-6.2208,1.1068,1.1068
-0.5065,-6.1708,1.1402,1.1402
-0.5065,-6.1208,1.1281,1.1281
-0.5065,-6.0708,1.1180,1.1180
-0.4565,-6.0208,1.1597,1.1597
-0.4565,-5.9708,1.1543,1.1543
-0.4565,-5.9208,1.1511,1.1511
-0.4565,-5.8708,1.1500,1.1500
-0.4065,-5.8208,1.2000,1.2000
-0.4065,-5.7708,1.2000,1.2000
-0.4065,-5.7208,1.2000,1.2000
-0.3565,-5.6708,1.2510,1.2510
-0.3565,-5.6208,1.2540,1.2540
-0.3565,-5.5708,1.2590,1.2590
-0.3065,-5.5208,1.3153,1.3153
-0.3065,-5.4708,1.3238,1.3238
-0.3065,-5.4208,1.3342,1.3342
-0.2565,-5.3708,1.3946,1.3946
-0.2565,-5.3208,1.4080,1.4080
-0.2565,-5.2708,1.4230,1.4230
-0.2065,-5.2208,1.4866,1.4866
-0.2065,-5.1708,1.5042,1.5042
-0.2065,-5.1208,1.5232,1.5232
-0.1565,-5.0708,1.5890,1.5890
-0.1565,-5.0208,1.6101,1.6101
-0.1565,-4.9708,1.6325,1.6325
-0.1565,-4.9208,1.6560,1.6560
-0.1565,-4.8708,1.6808,1.6808
-0.1565,-4.8208,1.7066,1.7066
-0.1565,-4.7708,1.7335,1.7335
-0.2065,-4.7208,1.7205,1.7205
-0.2065,-4.6708,1.7414,1.7414
-0.2565,-4.6208,1.7357,1.7357
-0.3065,-4.5708,1.7328,1.7328
-0.3565,-4.5208,1.7205,1.7205
-0.4065,-4.4708,1.6985,1.6985
-0.4565,-4.4708,1.6651,1.6651
-0.5065,-4.4708,1.6325,1.6325
-0.5565,-4.5208,1.5945,1.5945
-0.6065,-4.5208,1.5620,1.5620
-0.6565,-4.5208,1.5305,1.5305
-0.7065,-4.5208,1.5000,1.5000
-0.7565,-4.5208,1.4705,1.4705
-0.8065,-4.5208,1.4422,1.4422
-0.8565,-4.5208,1.4151,1.4151
-0.9065,-4.5208,1.3892,1.3892
-0.9565,-4.5208,1.3647,1.3647
-1.0065,-4.5208,1.3416,1.3416
-1.0565,-4.5708,1.2748,1.2748
-1.1065,-4.5708,1.2540,1.2540
-1.1565,-4.5708,1.2349,1.2349
-1.2065,-4.5708,1.2176,1.2176
-1.2565,-4.5708,1.2021,1.2021
-1.3065,-4.5708,1.1885,1.1885
-1.3565,-4.6208,1.1281,1.1281
-1.4065,-4.6208,1.1180,1.1180
-1.4565,-4.6208,1.1102,1.1102
-1.5065,-4.6208,1.1045,1.1045
-1.5565,-4.6708,1.0512,1.0512
-1.6065,-4.6708,1.0500,1.0500
-1.6565,-4.6708,1.0500,1.0500
-1.7065,-4.6708,1.0500,1.0500
-1.7565,-4.6708,1.0500,1.0500
-1.8065,-4.7208,1.0012,1.0012
-1.8565,-4.7208,1.0050,1.0050
-1.9065,-4.7208,1.0112,1.0112
-1.9565,-4.7208,1.0198,1.0198
-2.0065,-4.7208,1.0062,1.0062
-2.0565,-4.7708,0.9962,0.9962
-2.1065,-4.7708,1.0062,1.0062
